stop_id,stop_name,route_count,transfer_rank
20926,Kanuni İlkokulu,3,23
23527,Kapıkaya,3,23
23528,Kapıkaya,3,23
30540,Kara Nakliyeciler,3,23
30541,Kara Nakliyeciler,3,23
12291,Karabağlar Kazım Karabekir Orta Okulu,3,23
12292,Karabağlar Kazım Karabekir Ortaokulu,3,23
12961,Karakol,3,23
12962,Karakol,3,23
40590,Karakol,3,23
40591,Karakol,3,23
11434,Karakuyu Meydan,3,23
11435,Karakuyu Meydan,3,23
50689,Karareis,3,23
50696,Karareis,3,23
12993,Karaçam,3,23
12994,Karaçam,3,23
20001,Karşıyaka İskele,3,23
12116,Kasap,3,23
12117,Kasap,3,23
14653,Kasımpatı,3,23
14654,Kasımpatı,3,23
12597,Kaymakkuyu 1,3,23
50678,Kaynaktur,3,23
50679,Kaynaktur,3,23
22791,Kazıkbağları Merkez,3,23
22794,Kazıkbağları Merkez,3,23
50614,Kekliktepe,3,23
50615,Kekliktepe,3,23
10359,Kemer 1,3,23
16178,Kent,3,23
20461,Kentaş,3,23
20462,Kentaş,3,23
15921,Keresteciler Sitesi,3,23
15922,Keresteciler Sitesi,3,23
20824,Ketenci,3,23
20825,Ketenci,3,23
15139,Kiraz Giriş,3,23
15140,Kiraz Giriş,3,23
15145,Kiraz Yeni Mahalle Cami,3,23
15146,Kiraz Yeni Mahalle Cami,3,23
15141,Kiraz İlçe Tarım  Müdürlüğü,3,23
15142,Kiraz İlçe Tarım  Müdürlüğü,3,23
51456,Kocabuk,3,23
51457,Kocabuk,3,23
51749,Kocagöl,3,23
51750,Kocagöl,3,23
10040,Konak,3,23
12119,Konak Ömer Lütfü Akad Ortaokulu,3,23
12126,Konak Ömer Lütfü Akad Ortaokulu,3,23
14308,Koruluk 2,3,23
14309,Koruluk 2,3,23
21626,Koyundere Eski Son Durak,3,23
21627,Koyundere Eski Son Durak,3,23
24281,Koyundere Fatih Cami,3,23
24282,Koyundere Fatih Cami,3,23
21648,Koyundereli Hacı Mehmet Camii,3,23
21649,Koyundereli Hacı Mehmet Camii,3,23
23440,Kozak Bergama Yolu,3,23
23441,Kozak Bergama Yolu,3,23
23433,Kozak Caddesi,3,23
23434,Kozak Caddesi,3,23
23529,Kozak Yaylası,3,23
23530,Kozak Yaylası,3,23
23446,Kozak Yaşam Vadisi,3,23
23447,Kozak Yaşam Vadisi,3,23
40195,Koşuyolu,3,23
40196,Koşuyolu,3,23
22983,Kurfallı,3,23
22984,Kurfallı,3,23
40866,Kuruçeşme,3,23
21155,Kutup Yıldızı,3,23
21156,Kutup Yıldızı,3,23
30509,Kuzey,3,23
40287,Kuzucuoğlu,3,23
40288,Kuzucuoğlu,3,23
20358,Kuğu,3,23
20359,Kuğu,3,23
15129,Köfündere,3,23
15460,Köfündere Çiftlik,3,23
15461,Köfündere Çiftlik,3,23
24640,Köprü,3,23
24641,Köprü,3,23
30544,Köprü,3,23
22037,Körfez Evleri Giriş,3,23
22038,Körfez Evleri Giriş,3,23
22035,Körfez Mahallesi,3,23
22036,Körfez Mahallesi,3,23
12716,Köşe,3,23
12719,Köşe,3,23
32313,Köşe,3,23
32314,Köşe,3,23
24028,Kültür Merkezi,3,23
51509,Kütüphane,3,23
51512,Kütüphane,3,23
11232,Kırkpınar,3,23
11233,Kırkpınar,3,23
24241,Kırlangıç,3,23
24242,Kırlangıç,3,23
15950,Kısıkköy Giriş Alt Yol,3,23
15949,Kısıkköy Sanayi Estim,3,23
20822,Kızılağaç,3,23
20823,Kızılağaç,3,23
14979,Kızılcahavlu,3,23
14923,Kızılcahavlu Çıkış,3,23
14924,Kızılcahavlu Çıkış,3,23
41166,Kızılkanat,3,23
41167,Kızılkanat,3,23
12865,Lalepaşa Cami,3,23
12866,Lalepaşa Cami,3,23
11952,Levent,3,23
11941,Levent Depo,3,23
11942,Levent Depo,3,23
30419,Levent Kara Sağlık Ocağı,3,23
30420,Levent Kara Sağlık Ocağı,3,23
11939,Levent Çeşme,3,23
11940,Levent Çeşme,3,23
30350,Maliye,3,23
30353,Maliye,3,23
22562,Maltepe Arıtma Tesisi,3,23
22563,Maltepe Arıtma Tesisi,3,23
21611,Maltepe Giriş,3,23
21614,Maltepe Giriş,3,23
21613,Maltepe Ortaokulu,3,23
21624,Maltepe Ortaokulu,3,23
22564,Maltepe Çiftlik,3,23
22565,Maltepe Çiftlik,3,23
22566,Maltepe Üçyol,3,23
22567,Maltepe Üçyol,3,23
12867,Manav,3,23
12868,Manav,3,23
50652,Manolya,3,23
50653,Manolya,3,23
20718,Marangoz,3,23
21523,Market,3,23
21524,Market,3,23
50682,Market,3,23
50683,Market,3,23
20362,Martı,3,23
20363,Martı,3,23
22789,Mavi Kent,3,23
22792,Mavi Kent,3,23
22190,Mavişehir Aktarma Merkezi,3,23
20929,Mehmetçik,3,23
20930,Mehmetçik,3,23
40514,Mehmetçik,3,23
40515,Mehmetçik,3,23
30533,Meltem,3,23
30534,Meltem,3,23
14993,Menderes Üçyol,3,23
14994,Menderes Üçyol,3,23
21703,Menemen İZSU,3,23
21706,Menemen İZSU,3,23
21603,Merdivenli Park,3,23
21606,Merdivenli Park,3,23
15663,Merkez Cami,3,23
15664,Merkez Cami,3,23
13495,Merkez Sokak,3,23
13496,Merkez Sokak,3,23
21756,Merkez İlköğretim Okulu,3,23
21757,Merkez İlköğretim Okulu,3,23
16029,Mermer Fabrikası,3,23
16030,Mermer Fabrikası,3,23
21709,Mermerci,3,23
21712,Mermerci,3,23
30343,Mermerci,3,23
30200,Mersinli Cami,3,23
24006,Mert Öztüre İlkokulu,3,23
50670,Meryem Sitesi,3,23
50671,Meryem Sitesi,3,23
24026,Meslek Lisesi,3,23
23401,Meslek Yüksek Okulu,3,23
23402,Meslek Yüksek Okulu,3,23
30639,Metal,3,23
30640,Metal,3,23
12820,Mevlana Cami,3,23
12821,Mevlana Cami,3,23
40510,Mevlana Heykeli,3,23
40511,Mevlana Heykeli,3,23
23396,Meydan,3,23
30377,Mezarlık,3,23
10229,Mezarlıkbaşı,3,23
20791,Milli Piyango Anadolu Lisesi,3,23
20792,Milli Piyango Anadolu Lisesi,3,23
20593,Milli İrade Orta Okulu,3,23
20594,Milli İrade Orta Okulu,3,23
13003,Mimar Kemalettin Anadolu Lisesi,3,23
13002,Mimar Kemalettin Tekstil Meslek Lisesi,3,23
15923,Mobilyacılar,3,23
15924,Mobilyacılar,3,23
10323,Montrö,3,23
10324,Montrö,3,23
12983,Muhtarlık,3,23
12984,Muhtarlık,3,23
31191,Mustafa Kemal Lisesi,3,23
31192,Mustafa Kemal Lisesi,3,23
21644,Mutlu,3,23
21645,Mutlu,3,23
20570,Mutlu Parkı,3,23
20571,Mutlu Parkı,3,23
20682,Mürşide Altınçubuk İlköğretim Okulu,3,23
20421,Naldöken Yol Ayrımı,3,23
20417,Naldöken İtfaiye,3,23
20418,Naldöken İtfaiye,3,23
50692,Nar,3,23
50695,Nar,3,23
14989,Nar Ağacı,3,23
14990,Nar Ağacı,3,23
41297,Nazım Hikmet Parkı,3,23
41298,Nazım Hikmet Parkı,3,23
20551,Nergis,3,23
20552,Nergis,3,23
21691,Nergis,3,23
21692,Nergis,3,23
41203,Neşet Ertaş Parkı,3,23
41206,Neşet Ertaş Parkı,3,23
10287,Nokta,3,23
20572,Okul,3,23
20573,Okul,3,23
32378,Okul,3,23
32379,Okul,3,23
40934,Olduruk,3,23
10527,Orkide,3,23
10528,Orkide,3,23
15951,Ormancı Alt Yol,3,23
40365,Osman Bey Anadolu Lisesi,3,23
31553,Otogar Yeni,3,23
11220,Otoyol,3,23
11221,Otoyol,3,23
10966,Ova,3,23
10967,Ova,3,23
30189,PTT,3,23
31633,Pakmaya Ülkü Hızal Anadolu Lisesi,3,23
31656,Pakmaya Ülkü Hızal Anadolu Lisesi,3,23
11207,Pancar Cami,3,23
11212,Pancar Giriş,3,23
11213,Pancar Giriş,3,23
11209,Pancar Meydan,3,23
15608,Pancar Prefabrik,3,23
15609,Pancar Prefabrik,3,23
15610,Pancar Zeytin,3,23
15611,Pancar Zeytin,3,23
21695,Papatya,3,23
21696,Papatya,3,23
30627,Papatya,3,23
30628,Papatya,3,23
32333,Papatya,3,23
32334,Papatya,3,23
24171,Park,3,23
23592,Park Kozak,3,23
23593,Park Kozak,3,23
30185,Pazar Yeri,3,23
50328,Pazar Yeri,3,23
12724,Peker Mahallesi Eski Son Durak,3,23
12727,Peker Mahallesi Eski Son Durak,3,23
30955,Piyale,3,23
13584,Plastik Fabrikası,3,23
13585,Plastik Fabrikası,3,23
24042,Poliklinik,3,23
24043,Poliklinik,3,23
20574,Postacılar Muhtarlık,3,23
20575,Postacılar Muhtarlık,3,23
20576,Postacılar Trafo,3,23
20577,Postacılar Trafo,3,23
14689,Prof.Dr.Muzaffer Kula Anadolu Lisesi,3,23
14690,Prof.Dr.Muzaffer Kula Anadolu Lisesi,3,23
50690,Pura,3,23
50693,Pura,3,23
11478,Pınar,3,23
11479,Pınar,3,23
50676,Pınar,3,23
50677,Pınar,3,23
50688,Pınar Evleri,3,23
50691,Pınar Evleri,3,23
30649,Pınarbaşı Depolar,3,23
30650,Pınarbaşı Depolar,3,23
30643,Pınarbaşı Kavşak,3,23
30644,Pınarbaşı Kavşak,3,23
14647,Pınarlı,3,23
14648,Pınarlı,3,23
14649,Pınarlı Cami,3,23
14650,Pınarlı Cami,3,23
30219,Rafet Paşa,3,23
50635,Rektörlük,3,23
51505,Rektörlük,3,23
10519,Sadettin Tezcan Özel Eğitim Meslek Okulu,3,23
10520,Sadettin Tezcan Özel Eğitim Meslek Okulu,3,23
50662,Saha,3,23
50663,Saha,3,23
12714,Saka,3,23
12717,Saka,3,23
12989,Sanayi Caddesi,3,23
12990,Sanayi Caddesi,3,23
11222,Sanayi Sitesi,3,23
11223,Sanayi Sitesi,3,23
30212,Sanayi Sitesi,3,23
24252,Santorini Sitesi,3,23
24253,Santorini Sitesi,3,23
13000,Sarnıç,3,23
12971,Sarnıç Belediye Garajı,3,23
12972,Sarnıç Belediye Garajı,3,23
12985,Sarnıç Eski Son durak,3,23
12986,Sarnıç Eski Son durak,3,23
12957,Sarnıç Köprüsü,3,23
12967,Sarnıç Meydan,3,23
12968,Sarnıç Meydan,3,23
12991,Sarnıç Piknik Alanı,3,23
12992,Sarnıç Piknik Alanı,3,23
12975,Sarnıç Sağlık Ocağı,3,23
12976,Sarnıç Sağlık Ocağı,3,23
12977,Sarnıç Trafo,3,23
12978,Sarnıç Trafo,3,23
12987,Sarnıç Çamlık,3,23
12988,Sarnıç Çamlık,3,23
22985,Sarıdere,3,23
22986,Sarıdere,3,23
14985,Sarıkaya,3,23
14986,Sarıkaya,3,23
11989,Sarışın,3,23
11990,Sarışın,3,23
31850,Sağlık Müdürlüğü,3,23
31851,Sağlık Müdürlüğü,3,23
40588,Sağlık Ocağı,3,23
40589,Sağlık Ocağı,3,23
50684,Sağlık Ocağı,3,23
50685,Sağlık Ocağı,3,23
40457,Selviler,3,23
40458,Selviler,3,23
23442,Selçuk Mahallesi,3,23
23443,Selçuk Mahallesi,3,23
30561,Selçuk Yaşar Boyacılık EML,3,23
30562,Selçuk Yaşar Boyacılık EML,3,23
16217,Sempati,3,23
16218,Sempati,3,23
50205,Sera,3,23
30224,Sevgi,3,23
31121,Sevgi,3,23
31122,Sevgi,3,23
31385,Sevgi,3,23
31386,Sevgi,3,23
11486,Sevgi Yolu,3,23
11489,Sevgi Yolu,3,23
21355,Site 1,3,23
21356,Site 1,3,23
21357,Site 2,3,23
21358,Site 2,3,23
21414,Son Direk,3,23
21415,Son Direk,3,23
41227,Sosyal Yaşam Merkezi,3,23
41228,Sosyal Yaşam Merkezi,3,23
22050,Soyak,3,23
22051,Soyak,3,23
22141,Soyak,3,23
22426,Soyak İzsu,3,23
32332,Soğukpınar,3,23
23306,Spor Kondisyon Parkı,3,23
21600,Spor Sahası,3,23
21601,Spor Sahası,3,23
40592,Sultan Alparslan Anadolu Lisesi,3,23
40593,Sultan Alparslan Anadolu Lisesi,3,23
31281,Suphi Koyuncu,3,23
10273,Susuz Dede,3,23
50645,Süreyya Sultan Evleri,3,23
50646,Süreyya Sultan Evleri,3,23
23662,Sürgün Abidesi,3,23
41165,Süsen,3,23
41168,Süsen,3,23
11527,Süt Fabrikası,3,23
11528,Süt Fabrikası,3,23
31580,Sütçüler Köyü Girişi,3,23
31583,Sütçüler Köyü Girişi,3,23
30183,Sıdıka Rodop Lisesi,3,23
23429,Tabak Köprüsü,3,23
23430,Tabak Köprüsü,3,23
10110,Talatpaşa,3,23
10111,Talatpaşa,3,23
24022,Tariş,3,23
10909,Tasiş Ambar,3,23
16128,Taşkesik Benzinlik,3,23
10234,Tekeli İstasyon,3,23
11394,Tekeli İstasyon Yolu,3,23
11395,Tekeli İstasyon Yolu,3,23
23435,Tekkeboğazı Sokak,3,23
23436,Tekkeboğazı Sokak,3,23
22979,Tekkedere,3,23
22980,Tekkedere,3,23
41088,Telsizler,3,23
41089,Telsizler,3,23
31132,Tepe,3,23
51742,Tepe Kahve,3,23
51743,Tepe Kahve,3,23
50744,Teras Evler,3,23
50745,Teras Evler,3,23
21597,Teraslı Park,3,23
21598,Teraslı Park,3,23
30647,Termak,3,23
30648,Termak,3,23
24098,Terminal,3,23
24099,Terminal,3,23
20433,Terzi,3,23
20434,Terzi,3,23
15258,Tire Anadolu İmam Hatip Lisesi,3,23
15259,Tire Anadolu İmam Hatip Lisesi,3,23
15264,Tire Meydan,3,23
15265,Tire Meydan,3,23
15260,Tire Park,3,23
15261,Tire Park,3,23
15268,Tire Sanatkarlar,3,23
15269,Tire Sanatkarlar,3,23
15266,Tire Stadı,3,23
15267,Tire Stadı,3,23
15272,Tire Terminal,3,23
15273,Tire Terminal,3,23
15256,Tire Toplu Konutlar,3,23
15257,Tire Toplu Konutlar,3,23
16118,Tire Yolu,3,23
15270,Tire Zümrüt,3,23
15271,Tire Zümrüt,3,23
15262,Tire İstasyon,3,23
15263,Tire İstasyon,3,23
41219,Toki AVM,3,23
41222,Toki AVM,3,23
22516,Toki Okul,3,23
22539,Toki Okul,3,23
41217,Toki Okul,3,23
41220,Toki Okul,3,23
30373,Topçu Birliği,3,23
15955,Torbalı Devlet Hastanesi Kavşağı,3,23
15956,Torbalı Devlet Hastanesi Kavşağı,3,23
15665,Torbalı Diş Hastanesi,3,23
15666,Torbalı Diş Hastanesi,3,23
10864,Torbalı Galeri,3,23
11547,Torbalı Galeri,3,23
10860,Torbalı Garajı,3,23
10866,Torbalı Garajı,3,23
14320,Torbalı Konutlar,3,23
14321,Torbalı Konutlar,3,23
14324,Torbalı Stad,3,23
14325,Torbalı Stad,3,23
12624,Trafo,3,23
21743,Trafo,3,23
21744,Trafo,3,23
20989,Turan Çakın İlkokulu,3,23
20990,Turan Çakın İlkokulu,3,23
31391,Turgut Reis,3,23
31392,Turgut Reis,3,23
20553,Tünel,3,23
20554,Tünel,3,23
51200,Ulamış Cami,3,23
51201,Ulamış Cami,3,23
51202,Ulamış Kahveler,3,23
51203,Ulamış Kahveler,3,23
51198,Ulamış Mezarlık,3,23
51199,Ulamış Mezarlık,3,23
51206,Ulamış Çeşme,3,23
51207,Ulamış Çeşme,3,23
51196,Ulamış İlkokulu,3,23
51197,Ulamış İlkokulu,3,23
24040,Ulu Cami Muhtarlık,3,23
24041,Ulu Cami Muhtarlık,3,23
21538,Ulu-Koop,3,23
21509,Ulukent Ortaokulu,3,23
21510,Ulukent Ortaokulu,3,23
10426,Umur Bey,3,23
15898,Uzundere Kavşağı,3,23
15899,Uzundere Kavşağı,3,23
52037,Uğur Koleji,3,23
52038,Uğur Koleji,3,23
50337,Uğur Mumcu,3,23
50338,Uğur Mumcu,3,23
21646,Vali Kutlu Aktaş,3,23
21647,Vali Kutlu Aktaş,3,23
11895,Veterinerlik,3,23
11896,Veterinerlik,3,23
21615,Villakent Anadolu Lisesi,3,23
21616,Villakent Anadolu Lisesi,3,23
21595,Villakent Giriş,3,23
21596,Villakent Giriş,3,23
21607,Villakent Merkez,3,23
21610,Villakent Merkez,3,23
51507,Yabancı Diller,3,23
51510,Yabancı Diller,3,23
12431,Yadigar Cami,3,23
12432,Yadigar Cami,3,23
41215,Yahya Kemal Beyatlı,3,23
41218,Yahya Kemal Beyatlı,3,23
50331,Yaka Giriş,3,23
50332,Yaka Giriş,3,23
20549,Yamanlar Karakol,3,23
20550,Yamanlar Karakol,3,23
22540,Yamanlar Muradiye Cami,3,23
22541,Yamanlar Muradiye Cami,3,23
20543,Yamanlar PTT,3,23
20544,Yamanlar PTT,3,23
20548,Yamanlar Semt Kütüphanesi,3,23
22550,Yamanlar Yeni Son Durak,3,23
20545,Yamanlar Çeşme,3,23
20546,Yamanlar Çeşme,3,23
20720,Yamaç Parkı,3,23
11525,Yaren Dede,3,23
40613,Yavuz Sultan Selim Cami,3,23
40614,Yavuz Sultan Selim Cami,3,23
15131,Yağlar,3,23
15132,Yağlar,3,23
15121,Yağlar Çıkış,3,23
15122,Yağlar Çıkış,3,23
22061,Yaşam,3,23
10430,Yaşar Üniversitesi,3,23
50489,Yelki Saha,3,23
50490,Yelki Saha,3,23
15952,Yeni Mahalle Alt Yol,3,23
40932,Yeni Mezarlık,3,23
40933,Yeni Mezarlık,3,23
40966,Yeni Mezarlık İki,3,23
40967,Yeni Mezarlık İki,3,23
22784,Yeni Şakran  Merkez,3,23
22777,Yeni Şakran Giriş,3,23
22780,Yeni Şakran Giriş,3,23
22783,Yeni Şakran Yol Ayrımı,3,23
41295,Yenigün Muhtar,3,23
41296,Yenigün Muhtar,3,23
22981,Yenikent,3,23
22982,Yenikent,3,23
14671,Yeniköy Cami,3,23
14672,Yeniköy Cami,3,23
14673,Yeniköy Şehit Cengiz Topel İlkokulu,3,23
14674,Yeniköy Şehit Cengiz Topel İlkokulu,3,23
15876,Yenitepe Erguvan,3,23
15879,Yenitepe Erguvan,3,23
15880,Yenitepe Giriş,3,23
15881,Yenitepe Giriş,3,23
15877,Yenitepe Meydan,3,23
15878,Yenitepe Meydan,3,23
15537,Yeniçiftlik Benzinlik,3,23
15538,Yeniçiftlik Benzinlik,3,23
11698,Yeniçiftlik İlkokulu,3,23
11699,Yeniçiftlik İlkokulu,3,23
11897,Yenişehir Gıda Çarşısı İZSU Yanı,3,23
11898,Yenişehir Gıda Çarşısı İZSU Yanı,3,23
23525,Yerlitahtacı Yol Ayrımı,3,23
23526,Yerlitahtacı Yol Ayrımı,3,23
14983,Yeşil Ova,3,23
14984,Yeşil Ova,3,23
31137,Yeşil Ulu Cami,3,23
31138,Yeşil Ulu Cami,3,23
14981,Yeşilköy,3,23
14982,Yeşilköy,3,23
30222,Yeşilova,3,23
12323,Yeşilyurt Merkez Cami,3,23
12324,Yeşilyurt Merkez Cami,3,23
21729,Yol,3,23
21730,Yol,3,23
14940,Yolüstü Benzinlik,3,23
14942,Yolüstü Kahveler,3,23
14944,Yolüstü Meydan,3,23
14946,Yolüstü Seralar,3,23
23450,Yukarıbey Cami,3,23
23451,Yukarıbey Cami,3,23
23448,Yukarıbey Giriş,3,23
23449,Yukarıbey Giriş,3,23
30543,Yunus Emre,3,23
51513,Yurtlar,3,23
12797,Yurtoğlu Pazaryeri,3,23
12798,Yurtoğlu Pazaryeri,3,23
12796,Yurtoğlu Son Durak,3,23
24236,Yuvam 2,3,23
21325,Yörük,3,23
21326,Yörük,3,23
50654,Yüksek Teknoloji,3,23
50655,Yüksek Teknoloji,3,23
51824,Yüksek Teknoloji Giriş,3,23
51825,Yüksek Teknoloji Giriş,3,23
30214,Yıldırım,3,23
30206,Yıldırım Beyazıt Cami,3,23
20826,Yıldız,3,23
20827,Yıldız,3,23
41086,Yıldız,3,23
41087,Yıldız,3,23
31243,Zehra Hoca İlköğretim Okulu,3,23
31244,Zehra Hoca İlköğretim Okulu,3,23
21670,Zerdeçal,3,23
21671,Zerdeçal,3,23
14651,Zeybek,3,23
14652,Zeybek,3,23
10901,Zeytin Köy,3,23
10906,Zeytin Köy,3,23
23391,Zeytinli Parkı,3,23
11931,Zeytinlik,3,23
14641,Zeytinova,3,23
14642,Zeytinova,3,23
12562,Zincirlikuyu 2,3,23
12563,Zincirlikuyu 2,3,23
21521,Zirve,3,23
21522,Zirve,3,23
20419,Çam,3,23
20420,Çam,3,23
30416,Çamkule Pazar Yeri,3,23
11413,Çamlıca Kavşağı,3,23
22300,Çamlıkent,3,23
22301,Çamlıkent Giriş,3,23
22302,Çamlıkent Giriş,3,23
22303,Çamlıkent Meydan,3,23
22304,Çamlıkent Meydan,3,23
22305,Çamlıkent Çıkış,3,23
22306,Çamlıkent Çıkış,3,23
22793,Çandarlı Yol Ayrımı,3,23
22796,Çandarlı Yol Ayrımı,3,23
10215,Çankaya,3,23
50610,Çardak,3,23
50661,Çardak,3,23
50649,Çardak Kamp,3,23
50650,Çardak Kamp,3,23
12981,Çarşı,3,23
12982,Çarşı,3,23
13502,Çatalca Yol Ayrımı,3,23
23444,Çavuşali Sokak,3,23
23445,Çavuşali Sokak,3,23
41213,Çay  Bahçesi,3,23
41216,Çay  Bahçesi,3,23
14973,Çaylı Aydın,3,23
14974,Çaylı Aydın,3,23
14975,Çaylı Koşuyolu,3,23
14976,Çaylı Koşuyolu,3,23
40528,Çağdaş,3,23
40529,Çağdaş,3,23
10282,Çeşme,3,23
22849,Çeşme,3,23
22850,Çeşme,3,23
11218,Çiftlik,3,23
11219,Çiftlik,3,23
50647,Çiftlik,3,23
50648,Çiftlik,3,23
14991,Çiftlikköy,3,23
14992,Çiftlikköy,3,23
23253,Çilek Bahçesi,3,23
23254,Çilek Bahçesi,3,23
21727,Çileklik,3,23
21728,Çileklik,3,23
12118,Çimentepe Aile Sağlık Merkezi,3,23
12121,Çimentepe Aile Sağlık Merkezi,3,23
31308,Çiçekli,3,23
31309,Çiçekli,3,23
22145,Çiğli Aktarma Merkezi,3,23
22146,Çiğli Aktarma Merkezi,3,23
20751,Çiğli Emniyet Müdürlüğü,3,23
20752,Çiğli Emniyet Müdürlüğü,3,23
20927,Çiğli Kooperatif 1,3,23
20928,Çiğli Kooperatif 1,3,23
20931,Çiğli Kooperatif 2,3,23
20932,Çiğli Kooperatif 2,3,23
21051,Çiğli İMKB Mesleki ve Teknik Anadolu Lisesi,3,23
21052,Çiğli İMKB Mesleki ve Teknik Anadolu Lisesi,3,23
11701,Çocuk Parkı,3,23
11702,Çocuk Parkı,3,23
23390,Çocuk Parkı,3,23
10533,Çocuk parkı,3,23
10534,Çocuk parkı,3,23
31201,Çukurbahçe Cami,3,23
31202,Çukurbahçe Cami,3,23
11732,Çırpı Belediyesi,3,23
11733,Çırpı Belediyesi,3,23
10729,Çırpı Konutlar,3,23
10730,Çırpı Konutlar,3,23
11734,Çırpı Park,3,23
11735,Çırpı Park,3,23
14695,Ödemiş Belediye,3,23
14696,Ödemiş Belediye,3,23
14681,Ödemiş Giriş,3,23
14682,Ödemiş Giriş,3,23
14693,Ödemiş Hükümet Konağı,3,23
14694,Ödemiş Hükümet Konağı,3,23
14704,Ödemiş Yeni Garaj,3,23
14685,Ödemiş Çeşme,3,23
14686,Ödemiş Çeşme,3,23
14683,Ömür,3,23
14684,Ömür,3,23
13543,Ömür Beldesi,3,23
20657,Örnekköy,3,23
50668,Öğretmenler,3,23
50669,Öğretmenler,3,23
50370,Ünlü,3,23
13497,Üzüm Bağları,3,23
13498,Üzüm Bağları,3,23
50002,Üçkuyular İskele Son Durak,3,23
50003,Üçkuyular İskele Son Durak,3,23
40328,Üçyol,3,23
40329,Üçyol,3,23
10613,Üçyol Sevgi Yolu Parkı,3,23
51515,İYTE Kız Öğrenci Yurdu,3,23
52165,İYTE Kız Öğrenci Yurdu,3,23
51516,İYTE Sera,3,23
51518,İYTE Son Durak,3,23
51740,İYTE Yaşam Merkezi,3,23
51741,İYTE Yaşam Merkezi,3,23
52139,İYTE Öğrenci Yurdu,3,23
52140,İYTE Öğrenci Yurdu,3,23
31203,İbrahim Ethem,3,23
31204,İbrahim Ethem,3,23
41373,İde,3,23
21055,İlkevler,3,23
21056,İlkevler,3,23
21058,İlkevler 2,3,23
23514,İlkevler 2,3,23
14667,İlkkurşun,3,23
14668,İlkkurşun,3,23
16157,İlkkurşun Küme,3,23
16158,İlkkurşun Küme,3,23
16145,İlkkurşun Ova,3,23
16146,İlkkurşun Ova,3,23
23602,İncecikler,3,23
23603,İncecikler,3,23
22634,İncirlik,3,23
22635,İncirlik,3,23
40183,İnkılap,3,23
20578,İnönü Kültür Merkezi,3,23
20579,İnönü Kültür Merkezi,3,23
40273,İnönü Mahallesi Muhtarlık,3,23
40274,İnönü Mahallesi Muhtarlık,3,23
20716,İnönü Mahallesi Muhtarlığı,3,23
22427,İnönü Mahallesi Trafo,3,23
21526,İrem Sitesi,3,23
21527,İrem Sitesi,3,23
40186,İrfan Nadir İlkokulu,3,23
40363,İrfan Nadir İlkokulu,3,23
21993,İsmail Rahmi Karadavut İlkokulu,3,23
21994,İsmail Rahmi Karadavut İlkokulu,3,23
40289,İsmail Şekip Uyal İlköğretim Okulu,3,23
40290,İsmail Şekip Uyal İlköğretim Okulu,3,23
31223,İsmet Sezgin İlköğretim Okulu,3,23
31224,İsmet Sezgin İlköğretim Okulu,3,23
24456,İsmet İnönü,3,23
40486,İstiklal,3,23
40487,İstiklal,3,23
30345,İzbeton,3,23
30346,İzbeton,3,23
30546,İzeltaş,3,23
30547,İzeltaş,3,23
30545,İzeltaş Mağaza,3,23
30548,İzeltaş Mağaza,3,23
10254,İzmir Spor,3,23
40454,İşçievleri,3,23
40867,Şafak,3,23
40870,Şafak,3,23
21619,Şahin,3,23
21620,Şahin,3,23
24213,Şakran İncirlik 2,3,23
24214,Şakran İncirlik 2,3,23
50680,Şehit,3,23
50681,Şehit,3,23
52013,Şehit Abdullah Tayyip Olçok Anadolu İmam Hatip Lisesi,3,23
52014,Şehit Abdullah Tayyip Olçok Anadolu İmam Hatip Lisesi,3,23
31205,Şehit Asteğmen Ergin KAYA,3,23
31206,Şehit Asteğmen Ergin KAYA,3,23
21609,Şehit Astsubay Ümit İnce,3,23
21612,Şehit Astsubay Ümit İnce,3,23
12804,Şehit Egemen Öztürk Ortaokulu,3,23
20828,Şehit Jandarma Komando Fikri Koruer Parkı,3,23
20829,Şehit Jandarma Komando Fikri Koruer Parkı,3,23
31227,Şehit Kara Pilot Yüzbaşı Mehmet İlker Karaman,3,23
31228,Şehit Kara Pilot Yüzbaşı Mehmet İlker Karaman,3,23
50374,Şehit Kemal,3,23
12325,Şehit Muzaffer Erdönmez İlkokulu,3,23
12326,Şehit Muzaffer Erdönmez İlkokulu,3,23
30208,Şehit Piyade Ferhat Altın,3,23
31185,Şehit Polis Fethi Sekin İlköğretim Okulu,3,23
31186,Şehit Polis Fethi Sekin İlköğretim Okulu,3,23
22543,Şehit Yüzbaşı Ali Rıza Sadak İlkokulu,3,23
22544,Şehit Yüzbaşı Ali Rıza Sadak İlkokulu,3,23
16025,Şehit Öğretmen Ayhan Kökmen,3,23
16026,Şehit Öğretmen Ayhan Kökmen,3,23
21317,Şehit Üsteğmen İbrahim Fahri Efendi,3,23
21318,Şehit Üsteğmen İbrahim Fahri Efendi,3,23
50487,Şehit İlhami Yılmaz,3,23
50488,Şehit İlhami Yılmaz,3,23
51511,Şenlik Alanı,3,23
51514,Şenlik Alanı,3,23
10936,Şirince Yolu,3,23
10937,Şirince Yolu,3,23
14669,Şirinköy,3,23
14670,Şirinköy,3,23
41172,Şirinyer Aktarma,3,23
41177,Şirinyer Aktarma,3,23
41310,Şirinyer Aktarma,3,23
40159,Şirinyer Parkı,3,23
30330,112 Acil Çağrı Merkezi Müdürlüğü,2,24
10390,26 Ağustos Kapısı,2,24
